Report Number,Offense Parent Group,Offense,Offense Code,MCPP,Longitude,Latitude
2018,ROBBERY,Robbery,120,DOWNTOWN COMMERCIAL,-122.3307559,47.60205565
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,DOWNTOWN COMMERCIAL,-122.3408737,47.60640699
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3088539,47.61410291
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3701898,47.64467034
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,FREMONT,-122.3534057,47.65307688
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,MOUNT BAKER,-122.3001668,47.58099444
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.3288806,47.6303008
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FREMONT,-122.3493008,47.65865404
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,NORTHGATE,-122.3447064,47.70579857
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,NORTHGATE,-122.3447064,47.70579857
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,ALASKA JUNCTION,-122.386804,47.56021562
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,CAPITOL HILL,-122.3207558,47.60865749
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CENTRAL AREA/SQUIRE PARK,-122.307629,47.60709272
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,CAPITOL HILL,-122.325303,47.62140983
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.3260764,47.5680493
2018,ROBBERY,Robbery,120,PIONEER SQUARE,-122.3303027,47.60046402
2018,ROBBERY,Robbery,120,ROOSEVELT/RAVENNA,-122.3175055,47.68401652
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BITTERLAKE,-122.3650045,47.7187501
2018,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,RAINIER BEACH,-122.2604936,47.51845008
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,QUEEN ANNE,-122.3750059,47.63965805
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FIRST HILL,-122.3161059,47.61156009
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MOUNT BAKER,-122.3051648,47.58899084
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTHGATE,-122.3190959,47.70311297
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,QUEEN ANNE,-122.3562601,47.62957061
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,QUEEN ANNE,-122.3473024,47.64503039
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3473024,47.64503039
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3389803,47.60601377
2018,LARCENY-THEFT,Theft From Building,23D,SOUTH PARK,-122.3149098,47.52690544
2018,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.3234085,47.61465057
2018,LARCENY-THEFT,All Other Larceny,23H,UNIVERSITY,-122.3039961,47.66180454
2018,LARCENY-THEFT,All Other Larceny,23H,UNIVERSITY,-122.3043995,47.65006177
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3391205,47.61120103
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,SOUTH DELRIDGE,-122.3580116,47.52053633
2018,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,NORTHGATE,-122.3447064,47.70579857
2018,LARCENY-THEFT,Theft From Building,23D,PIONEER SQUARE,-122.3308075,47.60046424
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,NORTH ADMIRAL,-122.3745709,47.58370585
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD NORTH,-122.3908102,47.67856704
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,MAGNOLIA,-122.4008994,47.65405649
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CAPITOL HILL,-122.3207558,47.60865749
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.3362056,47.7068541
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3402422,47.61201358
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3400927,47.60554493
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BALLARD SOUTH,-122.3915086,47.67019065
2018,LARCENY-THEFT,All Other Larceny,23H,BALLARD SOUTH,-122.3915086,47.67019065
2018,LARCENY-THEFT,All Other Larceny,23H,NORTH BEACON HILL,-122.3083939,47.58890598
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BELLTOWN,-122.3463082,47.61442098
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SANDPOINT,-122.280073,47.71506559
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FREMONT,-122.3534057,47.65307688
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3406699,47.60786035
2018,LARCENY-THEFT,All Other Larceny,23H,SANDPOINT,-122.2908134,47.70347999
2018,FRAUD OFFENSES,Impersonation,26C,SANDPOINT,-122.2617905,47.67530289
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MADRONA/LESCHI,-122.2907346,47.60164436
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,CAPITOL HILL,-122.3235707,47.61098068
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,WALLINGFORD,-122.3411407,47.65488103
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,UNIVERSITY,-122.3031465,47.66352305
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3302648,47.60171616
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,NORTHGATE,-122.3192068,47.7085692
2018,LARCENY-THEFT,Shoplifting,23C,NORTHGATE,-122.3192068,47.7085692
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,NORTHGATE,-122.3192068,47.7085692
2018,ARSON,Arson,200,FIRST HILL,-122.3266109,47.60675012
2018,LARCENY-THEFT,All Other Larceny,23H,ROOSEVELT/RAVENNA,-122.3104717,47.68304646
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,MAGNOLIA,-122.3929602,47.64275401
2018,LARCENY-THEFT,Shoplifting,23C,NORTHGATE,-122.3192068,47.7085692
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,NORTHGATE,-122.3192068,47.7085692
2018,LARCENY-THEFT,All Other Larceny,23H,NORTHGATE,-122.3205325,47.70721264
2018,LARCENY-THEFT,Shoplifting,23C,GREENWOOD,-122.3553017,47.69021619
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3316043,47.60466156
2018,FRAUD OFFENSES,Impersonation,26C,PIGEON POINT,-122.359028,47.56570163
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SOUTH PARK,-122.3202981,47.52560761
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,MILLER PARK,-122.3046778,47.62380506
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,RAINIER BEACH,-122.2699905,47.52055617
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,COMMERCIAL DUWAMISH,-122.3707787,47.57290605
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3400134,47.60882096
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTH ADMIRAL,-122.3771072,47.57064366
2018,LARCENY-THEFT,All Other Larceny,23H,RAINIER VIEW,-122.2631033,47.50612417
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SOUTH PARK,-122.3291034,47.53709139
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.334001,47.70911657
2018,LARCENY-THEFT,All Other Larceny,23H,QUEEN ANNE,-122.3495807,47.64226607
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3389037,47.60928514
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3037184,47.60851615
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ALKI,-122.4026355,47.58084742
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,BITTERLAKE,-122.3608159,47.70874265
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.4044421,47.66990181
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,GREENWOOD,-122.3460216,47.70360675
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3645009,47.53370044
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,JUDKINS PARK/NORTH BEACON HILL,-122.3093918,47.59308025
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3401282,47.61062346
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BALLARD SOUTH,-122.3763208,47.66473073
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,GREENWOOD,-122.3540714,47.70145724
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,CHINATOWN/INTERNATIONAL DISTRICT,-122.3290462,47.59648602
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CHINATOWN/INTERNATIONAL DISTRICT,-122.3290462,47.59648602
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,RAINIER VIEW,-122.2700634,47.5102077
2018,LARCENY-THEFT,Shoplifting,23C,CAPITOL HILL,-122.3208823,47.6204918
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3305103,47.60188591
2018,LARCENY-THEFT,All Other Larceny,23H,EASTLAKE - WEST,-122.3258809,47.6450585
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3341509,47.60408964
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,PHINNEY RIDGE,-122.3553091,47.68052695
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,CAPITOL HILL,-122.3207804,47.61407567
2018,BAD CHECKS,Bad Checks,90A,MADRONA/LESCHI,-122.3022358,47.6010021
2018,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,DOWNTOWN COMMERCIAL,-122.338001,47.60494346
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SANDPOINT,-122.2719048,47.69310126
2018,LARCENY-THEFT,Shoplifting,23C,CAPITOL HILL,-122.324008,47.61907481
2018,LARCENY-THEFT,Shoplifting,23C,SLU/CASCADE,-122.3304204,47.62024434
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,DOWNTOWN COMMERCIAL,-122.3306248,47.60359055
2018,LARCENY-THEFT,All Other Larceny,23H,MONTLAKE/PORTAGE BAY,-122.3030953,47.64639043
2018,LARCENY-THEFT,Shoplifting,23C,SLU/CASCADE,-122.3304204,47.62024434
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,SANDPOINT,-122.2740536,47.69202466
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,SANDPOINT,-122.2740536,47.69202466
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SANDPOINT,-122.270272,47.69043594
2018,LARCENY-THEFT,Theft From Building,23D,CAPITOL HILL,-122.3201136,47.61408041
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MOUNT BAKER,-122.2906989,47.56977062
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3302648,47.60171616
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CAPITOL HILL,-122.3240145,47.62025165
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SANDPOINT,-122.2706602,47.69140448
2018,LARCENY-THEFT,All Other Larceny,23H,MOUNT BAKER,-122.2958206,47.58100807
2018,FRAUD OFFENSES,Impersonation,26C,QUEEN ANNE,-122.3750059,47.63965805
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MILLER PARK,-122.312048,47.62050127
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3152507,47.66401157
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3331039,47.60797946
2018,LARCENY-THEFT,Theft From Building,23D,SLU/CASCADE,-122.3384704,47.62028978
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,CENTRAL AREA/SQUIRE PARK,-122.2937019,47.60419483
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTH BEACON HILL,-122.3020041,47.58340084
2018,ARSON,Arson,200,FIRST HILL,-122.3266109,47.60675012
2018,LARCENY-THEFT,All Other Larceny,23H,FREMONT,-122.347002,47.66097928
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.3260728,47.7323083
2018,ARSON,Arson,200,FIRST HILL,-122.3279505,47.60569676
2018,LARCENY-THEFT,All Other Larceny,23H,MONTLAKE/PORTAGE BAY,-122.3030953,47.64639043
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3540634,47.62893709
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3415802,47.60885551
2018,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.324008,47.61907481
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3081828,47.61290001
2018,ROBBERY,Robbery,120,HIGH POINT,-122.3645009,47.53370044
2018,LARCENY-THEFT,All Other Larceny,23H,UNIVERSITY,-122.3130286,47.67021431
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3310158,47.60737345
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,JUDKINS PARK/NORTH BEACON HILL,-122.3109485,47.59511507
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3380477,47.61170568
2018,LARCENY-THEFT,All Other Larceny,23H,EASTLAKE - WEST,-122.3271068,47.64087912
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3415802,47.60885551
2018,LARCENY-THEFT,Shoplifting,23C,CAPITOL HILL,-122.324008,47.61907481
2018,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,GEORGETOWN,-122.321906,47.55001613
2018,CURFEW/LOITERING/VAGRANCY VIOLATIONS,Curfew/Loitering/Vagrancy Violations,90B,DOWNTOWN COMMERCIAL,-122.3302648,47.60171616
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3443005,47.62541058
2018,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,NORTHGATE,-122.3250394,47.70133871
2018,FRAUD OFFENSES,Impersonation,26C,NORTHGATE,-122.3250394,47.70133871
2018,FRAUD OFFENSES,Wire Fraud,26E,NORTHGATE,-122.3250394,47.70133871
2018,LARCENY-THEFT,Shoplifting,23C,MID BEACON HILL,-122.3044063,47.5588021
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CLAREMONT/RAINIER VISTA,-122.2960137,47.56278034
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,SODO,-122.3342002,47.58085317
2018,EMBEZZLEMENT,Embezzlement,270,DOWNTOWN COMMERCIAL,-122.3282092,47.60262854
2018,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,JUDKINS PARK/NORTH BEACON HILL,-122.3070097,47.59925078
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MOUNT BAKER,-122.2958206,47.58100807
2018,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,JUDKINS PARK/NORTH BEACON HILL,-122.3070097,47.59925078
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,JUDKINS PARK/NORTH BEACON HILL,-122.315908,47.60000811
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3353208,47.60872452
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3389037,47.60928514
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3389037,47.60928514
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3389037,47.60928514
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,GREENWOOD,-122.3660518,47.70082896
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,HIGHLAND PARK,-122.3360281,47.52042665
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3618006,47.52011059
2018,LARCENY-THEFT,All Other Larceny,23H,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3618045,47.52918094
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3387015,47.61074295
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3387015,47.61074295
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3263508,47.60170997
2018,LARCENY-THEFT,Theft From Building,23D,GREENWOOD,-122.3553017,47.69021619
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,ALASKA JUNCTION,-122.3881073,47.56750643
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3380477,47.61170568
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,DOWNTOWN COMMERCIAL,-122.3380477,47.61170568
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MORGAN,-122.3804894,47.54019085
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3353208,47.60872452
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,RAINIER VIEW,-122.2524025,47.50588981
2018,LARCENY-THEFT,Shoplifting,23C,SLU/CASCADE,-122.3304204,47.62024434
2018,CURFEW/LOITERING/VAGRANCY VIOLATIONS,Curfew/Loitering/Vagrancy Violations,90B,SLU/CASCADE,-122.3470285,47.61602597
2018,LARCENY-THEFT,All Other Larceny,23H,FREMONT,-122.3510205,47.65834103
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MOUNT BAKER,-122.2951809,47.57925015
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MILLER PARK,-122.3036502,47.61842015
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MORGAN,-122.3788304,47.53562203
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SANDPOINT,-122.2747047,47.66399079
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,FREMONT,-122.3534057,47.65307688
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FAUNTLEROY SW,-122.380756,47.52200013
2018,LARCENY-THEFT,All Other Larceny,23H,GREENWOOD,-122.3660043,47.68583034
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MADRONA/LESCHI,-122.2829908,47.60979654
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,UNIVERSITY,-122.3044043,47.66700204
2018,LARCENY-THEFT,All Other Larceny,23H,UNIVERSITY,-122.3044043,47.66700204
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3402161,47.60736381
2018,LARCENY-THEFT,Pocket-picking,23A,CAPITOL HILL,-122.3201136,47.61408041
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.3447064,47.70579857
2018,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.3207804,47.61407567
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,BALLARD SOUTH,-122.3805035,47.67090633
2018,LARCENY-THEFT,All Other Larceny,23H,FAUNTLEROY SW,-122.3820588,47.52382106
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,GEORGETOWN,-122.322909,47.54294056
2018,LARCENY-THEFT,All Other Larceny,23H,MILLER PARK,-122.3107227,47.62049734
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3088388,47.61702306
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CAPITOL HILL,-122.3204074,47.61523808
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3201002,47.66969072
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3604464,47.53097632
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MONTLAKE/PORTAGE BAY,-122.3005226,47.638309
2018,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3263508,47.60170997
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,LAKEWOOD/SEWARD PARK,-122.2707304,47.56470229
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,LAKEWOOD/SEWARD PARK,-122.2707304,47.56470229
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,PIONEER SQUARE,-122.3290517,47.59031044
2018,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,UNIVERSITY,-122.3031465,47.66352305
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,QUEEN ANNE,-122.3608797,47.65041733
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,HIGHLAND PARK,-122.3360281,47.52042665
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3409938,47.63099174
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3305103,47.60188591
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3317002,47.62024125
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,WALLINGFORD,-122.3307742,47.66028368
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,WALLINGFORD,-122.3307742,47.66028368
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FREMONT,-122.3590047,47.65414704
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FIRST HILL,-122.330025,47.61300141
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTH ADMIRAL,-122.3901072,47.57204816
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.3378062,47.58950423
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3088388,47.61702306
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SOUTH BEACON HILL,-122.2807765,47.53072728
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,RAINIER VIEW,-122.2600924,47.51520086
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MID BEACON HILL,-122.30698,47.55909965
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3389037,47.60928514
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,GREENWOOD,-122.3580756,47.70056698
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,GEORGETOWN,-122.3231011,47.55150187
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,BALLARD SOUTH,-122.3805035,47.67090633
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,JUDKINS PARK/NORTH BEACON HILL,-122.3084413,47.59519408
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,CHINATOWN/INTERNATIONAL DISTRICT,-122.3257021,47.60086969
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.374037,47.5081927
2018,BAD CHECKS,Bad Checks,90A,PIONEER SQUARE,-122.3308075,47.60046424
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,MONTLAKE/PORTAGE BAY,-122.3030552,47.64315801
